objID,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,u,g,r,i,z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
587742010042221120,3.537603,3.15073,3.08055,3.036555,2.867688,8.213089,6.047009,6.128029,5.80679,5.79478,1.986644,2.149665,2.189618,2.188894,2.252552,18.512907,17.524485,17.169142,16.932482,16.799019,18.512907,17.524485,17.169142,16.932482,16.799019,18.38781,17.59071,17.230047,17.033928,16.944378
587728669341253666,0.950923,0.907582,0.933833,0.898955,0.830145,2.04454,1.914799,2.000566,1.948334,1.913084,2.072515,2.079387,2.095653,2.108341,2.157078,18.51004,17.361525,16.990631,16.825235,16.823772,18.51004,17.361525,16.990631,16.825235,16.823772,18.532957,17.395031,17.006491,16.859045,16.848076
588013382721077503,2.097256,1.850111,1.644716,1.628859,1.647295,3.392074,4.540606,4.077545,4.263124,4.265225,2.261179,2.350621,2.412813,2.471428,2.49301,20.47057,18.586922,17.56275,17.105953,16.748508,20.47057,18.586922,17.56275,17.105953,16.748508,20.37582,18.647844,17.723278,17.25885,16.908445
587728906638393638,3.136355,2.338096,2.329265,2.202096,2.195012,5.59282,5.755135,5.954635,6.197827,5.471144,2.154158,2.247247,2.348713,2.414115,2.448309,20.515162,18.397305,17.504362,17.020613,16.697327,20.515162,18.397305,17.504362,17.020613,16.697327,20.677496,18.677259,17.791653,17.35391,17.031828
587728905027059919,2.063128,2.234978,2.136233,2.041915,2.011657,5.675301,6.113656,5.897671,5.800704,5.895963,2.059723,2.32099,2.33076,2.350729,2.340863,19.474613,17.789598,16.895348,16.359392,15.970987,19.474613,17.789598,16.895348,16.359392,15.970987,19.599949,17.846966,16.927382,16.488884,16.0984
587728669878321221,4.106999,1.629092,1.577459,1.656649,1.515453,6.441796,3.640455,3.805497,4.259935,3.397246,2.056982,2.301986,2.33192,2.305175,2.409827,21.669813,20.584148,18.761772,18.060324,17.619352,21.669813,20.584148,18.761772,18.060324,17.619352,20.564831,20.7136,18.900295,18.154207,17.816671
587741387809555046,2.441421,2.042471,1.989612,2.059701,1.946241,6.378256,5.836667,5.690344,5.899358,5.715784,2.251404,2.38797,2.363964,2.394059,2.368043,19.481747,17.652559,16.791059,16.376411,16.079182,19.481747,17.652559,16.791059,16.376411,16.079182,19.444855,17.801466,16.957571,16.531477,16.246622
587745243614806804,1.517939,2.072218,2.157961,1.997336,1.977394,3.211577,5.744173,5.676297,4.676728,4.201453,2.29608,2.372018,2.367298,2.408771,2.441935,18.854713,17.899912,17.437727,17.228642,17.048063,18.854713,17.899912,17.437727,17.228642,17.048063,19.418764,18.157146,17.657545,17.511749,17.345848
587727865645105826,-9999,2.470479,1.518778,1.686765,1.819928,-9999,5.138702,3.213544,5.25121,5.981759,0.401297,2.245265,2.358122,2.284822,2.490816,25.106609,21.691441,20.178949,19.327099,18.815619,25.106609,21.691441,20.178949,19.327099,18.815619,27.844765,21.458237,20.438295,19.424082,18.910652
588016841243099414,4.15459,2.151273,1.906143,1.756014,1.654582,7.312896,5.963383,5.568094,5.499303,5.372316,1.33051,2.369451,2.337463,2.298482,2.290814,21.383226,19.812508,18.088064,17.374302,16.913965,21.383226,19.812508,18.088064,17.374302,16.913965,20.904049,19.807045,18.173086,17.504538,17.110037
587741387809554805,2.000397,2.051548,2.116843,2.117627,2.087927,4.998811,5.153835,5.176308,5.285528,5.152637,2.188074,2.246374,2.282172,2.271223,2.277218,17.941078,16.92902,16.584089,16.314684,16.203884,17.941078,16.92902,16.584089,16.314684,16.203884,17.922514,16.893557,16.53236,16.272476,16.156328
587728930798895478,1.085369,1.268147,1.216899,1.21669,1.230554,2.627885,3.160104,2.83756,3.246373,3.29419,1.977725,2.215937,2.159797,2.165835,2.143255,19.968941,19.142937,18.695341,18.412218,18.391544,19.968941,19.142937,18.695341,18.412218,18.391544,20.079777,19.052118,18.648621,18.33884,18.293716
587728668804055367,1.340611,1.646569,1.68675,1.584747,1.594828,2.401219,4.715972,4.967103,4.826794,4.900353,2.118849,2.295173,2.282516,2.289472,2.306674,20.257322,18.352966,17.362766,16.92654,16.580992,20.257322,18.352966,17.362766,16.92654,16.580992,20.655174,18.389835,17.418383,16.995115,16.649202
587735236344283402,2.336966,1.87164,1.646245,1.69275,1.780711,5.134504,5.070735,4.803646,5.028923,5.040889,0.442104,2.316271,2.320724,2.327592,2.323977,20.856672,18.967434,17.74312,17.238884,16.873947,20.856672,18.967434,17.74312,17.238884,16.873947,20.763927,18.976748,17.838217,17.321888,16.931711
587732470920053059,1.004897,1.287856,1.221403,1.226734,1.21861,2.098161,3.285916,3.333396,3.422915,3.439843,2.223114,2.277462,2.294761,2.307312,2.298818,20.069393,18.122335,17.207102,16.776279,16.470381,20.069393,18.122335,17.207102,16.776279,16.470381,20.37569,18.177246,17.25428,16.822021,16.524778
587728932410294519,4.650904,4.445459,4.223056,3.983985,3.727489,11.848414,11.025014,10.920465,10.637646,10.344555,2.24864,2.233042,2.264664,2.273451,2.303643,17.882524,16.104319,15.370869,14.955169,14.643952,17.882524,16.104319,15.370869,14.955169,14.643952,17.764952,16.033848,15.328498,14.945361,14.680845
587732054848045222,4.011508,3.700735,3.643034,3.683562,3.442648,12.442959,11.813043,11.82398,11.918487,11.533259,2.406952,2.411034,2.410808,2.421815,2.453629,17.589912,15.599975,14.680965,14.222441,13.883045,17.589912,15.599975,14.680965,14.222441,13.883045,17.653135,15.728086,14.80576,14.353097,14.042202
587737809569448099,3.229555,3.558983,3.148871,3.123486,3.205203,4.950572,8.542167,7.849586,7.877831,8.650928,1.671695,2.16427,2.246682,2.244908,2.244848,20.356503,18.353464,17.417665,16.877222,16.426683,20.356503,18.353464,17.417665,16.877222,16.426683,20.413939,18.265221,17.420549,16.878571,16.454268
587728932410229105,3.342443,2.683702,2.555324,2.391346,2.234727,9.569581,7.298545,7.157555,7.203346,6.031271,2.063237,2.30613,2.327331,2.318986,2.313729,20.253298,18.30208,17.240675,16.698683,16.295364,20.253298,18.30208,17.240675,16.698683,16.295364,20.212183,18.538609,17.507683,17.007961,16.662565
587725773995835639,3.531858,3.070067,2.885874,2.984864,2.796528,10.241412,10.445097,10.020556,10.250623,10.088306,2.330822,2.351698,2.318901,2.324505,2.330663,18.695894,16.673174,15.666038,15.188153,14.795099,18.695894,16.673174,15.666038,15.188153,14.795099,18.601297,16.662127,15.688776,15.197915,14.851075
587741533300916806,2.476588,1.517542,1.441676,1.419566,1.551956,5.645388,4.111394,4.436372,4.179051,4.91554,2.126088,2.353055,2.336983,2.343816,2.304113,20.394375,18.611919,17.638453,17.219698,16.843309,20.394375,18.611919,17.638453,17.219698,16.843309,20.006744,18.595505,17.650108,17.236158,16.823225
587725470127882433,0.652387,0.71587,0.752157,0.819562,0.729217,1.284539,1.880944,2.13322,2.331675,2.045699,2.115432,2.110985,2.173459,2.229657,2.122284,19.606213,19.280113,19.242893,18.982664,18.751713,19.606213,19.280113,19.242893,18.982664,18.751713,19.754469,19.327141,19.16856,18.841322,18.724316
587731874460336509,3.043819,2.147303,1.998963,1.963849,1.833371,8.039219,5.917458,5.518578,5.373096,5.560848,2.459639,2.241654,2.332227,2.367951,2.358377,20.778549,18.554541,17.375746,16.837475,16.460823,20.778549,18.554541,17.375746,16.837475,16.460823,20.581026,18.787615,17.637333,17.123219,16.795696
587731887344910666,3.627743,4.342146,4.459423,2.133271,1.217028,20.552509,14.203967,16.130302,5.358147,2.004457,2.36165,2.23495,2.207658,2.241077,2.256691,19.201504,18.20986,17.420954,16.940014,16.598621,19.201504,18.20986,17.420954,16.940014,16.598621,19.157787,18.112091,17.301359,17.384577,17.685976
588297864171618677,5.412167,3.746325,3.262708,3.019621,2.2548,9.760953,9.225171,9.078732,8.536914,5.995107,2.296147,2.440581,2.469424,2.442346,2.401371,19.758986,17.928261,16.875269,16.368389,16.00633,19.758986,17.928261,16.875269,16.368389,16.00633,19.420601,18.041046,17.078285,16.6203,16.486279
587727867256439024,2.726399,2.725104,2.573759,2.558808,2.393203,5.318272,5.546592,4.966128,5.115219,4.783942,2.155895,2.121624,2.15374,2.191659,2.193911,19.24354,18.091749,17.562759,17.266378,17.072224,19.24354,18.091749,17.562759,17.266378,17.072224,19.240353,18.10153,17.622885,17.323925,17.195845
587741532764045739,6.192201,5.995822,5.674667,5.587581,4.986293,17.707869,16.604725,16.278383,16.356997,14.656117,2.295846,2.454745,2.451111,2.459954,2.453676,18.464451,16.39702,15.366044,14.895959,14.547398,18.464451,16.39702,15.366044,14.895959,14.547398,18.593904,16.61256,15.622429,15.166603,14.918978
587739153353343295,3.23981,2.473286,2.376228,2.36027,2.292204,9.511579,7.232444,7.071681,6.964825,6.519748,2.418994,2.360736,2.390248,2.402642,2.364781,19.610167,17.717722,16.755177,16.327978,15.957573,19.610167,17.717722,16.755177,16.327978,15.957573,19.478786,17.82954,16.868937,16.455278,16.114937
587725471202148564,3.767619,3.154914,2.992147,2.809357,2.706956,7.739033,7.303732,7.4652,6.935567,6.821724,2.268271,2.31021,2.357517,2.362756,2.391901,19.451645,17.952595,17.323919,16.948858,16.723989,19.451645,17.952595,17.323919,16.948858,16.723989,19.161654,17.826612,17.236885,16.901455,16.743887
588297863634682128,2.07643,2.156887,2.009983,1.798685,1.700857,8.222848,5.861037,5.9279,5.274442,5.100685,2.42113,2.295102,2.310927,2.337008,2.309367,20.515591,18.395321,17.235075,16.737177,16.320395,20.515591,18.395321,17.235075,16.737177,16.320395,20.533833,18.458075,17.326344,16.894325,16.520725
587739153353343399,3.011176,2.388623,2.234783,2.259696,2.239049,6.197942,5.800093,5.584625,5.694945,5.628994,2.284321,2.413393,2.447309,2.452468,2.453331,19.722548,17.775169,16.67536,16.234245,15.879974,19.722548,17.775169,16.67536,16.234245,15.879974,19.550501,17.930042,16.851267,16.414385,16.073334
587739376691577386,1.808608,1.618421,1.538343,1.450823,1.422406,3.449948,4.993888,4.656844,4.559494,4.566971,2.337007,2.328652,2.353796,2.354285,2.331874,20.567739,18.59828,17.617495,17.211725,16.860058,20.567739,18.59828,17.617495,17.211725,16.860058,20.433235,18.617733,17.672649,17.302509,16.971127
587732054311108887,3.044323,2.409289,2.279968,2.161081,2.207273,5.891128,6.350445,6.572802,6.16133,6.162168,2.528005,2.484568,2.453496,2.446787,2.503223,20.063181,18.245359,17.0928,16.572025,16.163488,20.063181,18.245359,17.0928,16.572025,16.163488,19.975075,18.351845,17.260818,16.786295,16.329411
587725551195193702,1.955934,1.909485,1.873981,1.779743,1.683807,5.658369,4.900543,5.132562,5.171094,4.807477,2.288759,2.39405,2.396244,2.388224,2.36911,19.780453,18.238989,17.231136,16.69495,16.371897,19.780453,18.238989,17.231136,16.69495,16.371897,19.836134,18.349077,17.368687,16.862082,16.598804
587738372206493962,0.722167,0.845412,1.069647,0.995574,1.033959,1.731683,2.914168,3.449927,3.469602,3.080261,2.095754,2.147913,2.236875,2.233639,2.25618,17.679951,17.351513,16.950991,16.593842,16.548948,17.679951,17.351513,16.950991,16.593842,16.548948,17.810101,17.342703,16.914938,16.529898,16.550764
588297863634682010,1.956491,2.124156,1.887391,1.975623,1.67478,3.553801,5.499305,5.337607,5.6303,4.321402,1.853386,2.309871,2.292109,2.343955,2.367372,20.927259,18.611124,17.505365,16.942904,16.573666,20.927259,18.611124,17.505365,16.942904,16.573666,21.114655,18.666758,17.611753,16.999157,16.761597
587739114698047954,3.111921,3.116138,2.872819,2.632515,2.630637,7.032487,6.604002,6.387498,5.656385,5.738494,2.327629,2.305269,2.358682,2.408355,2.415389,19.120197,17.914425,17.537432,17.292633,17.143127,19.120197,17.914425,17.537432,17.292633,17.143127,18.985367,17.809151,17.493008,17.333124,17.204306
587739153353408833,3.60603,2.692871,2.279183,2.11213,2.023491,7.338631,5.422788,5.416115,4.886828,4.617901,1.998386,2.409346,2.408923,2.401059,2.415317,20.027088,18.338249,17.374239,16.862192,16.587204,20.027088,18.338249,17.374239,16.862192,16.587204,19.757645,18.449541,17.596151,17.160709,16.930149
587741387809685543,0.744472,0.752752,0.781877,0.754303,0.741657,1.512515,1.519471,1.57744,1.570915,1.480293,2.013044,1.984924,1.966554,1.996453,1.950914,17.072876,15.966407,15.731987,15.65213,15.639418,17.072876,15.966407,15.731987,15.65213,15.639418,17.10013,15.970061,15.742633,15.671643,15.671674
587732054311109123,0.274109,1.635778,1.841916,1.848,1.707351,0.361415,5.36113,5.82129,4.98417,6.865915,0.236557,2.193379,2.357545,2.333642,2.330648,23.754843,20.338604,18.542477,17.958965,17.478493,23.754843,20.338604,18.542477,17.958965,17.478493,24.480631,20.473309,18.609114,18.053625,17.586657
587739376154640754,2.372932,2.500421,2.423112,2.317499,2.349057,6.85621,7.03853,6.904833,6.68114,6.998909,2.177345,2.328821,2.350754,2.379824,2.384329,18.476406,16.893356,16.138161,15.751857,15.436297,18.476406,16.893356,16.138161,15.751857,15.436297,18.7043,17.131479,16.405994,16.038393,15.710084
587728669341385001,3.656506,3.51362,3.194685,3.192397,2.96203,6.440361,6.873868,6.172046,6.603777,5.533805,1.933896,2.064088,2.168065,2.201531,2.344195,19.335533,18.18685,17.763132,17.491009,17.318756,19.335533,18.18685,17.763132,17.491009,17.318756,19.172001,18.12571,17.82869,17.536957,17.437895
587738195041124438,2.697434,3.761906,3.567522,3.61288,3.531538,10.57662,12.046256,11.966415,11.908398,11.568569,2.385993,2.354765,2.368634,2.383536,2.382158,18.130043,16.016617,15.093939,14.633205,14.265683,18.130043,16.016617,15.093939,14.633205,14.265683,18.389751,16.068556,15.149888,14.699393,14.343999
587741420559335789,1.264137,1.70044,1.700426,1.610914,1.505037,2.348237,4.765151,4.774035,4.910108,4.232164,2.12864,2.284359,2.332648,2.318906,2.278122,20.499063,18.623838,17.664892,17.240152,16.936638,20.499063,18.623838,17.664892,17.240152,16.936638,20.918753,18.673746,17.714983,17.316553,17.076399
587731887345041838,6.636564,2.377053,2.383878,2.280332,2.203151,10.270267,7.160723,7.139066,7.308401,6.893645,2.316661,2.311527,2.364389,2.357235,2.381422,20.794798,18.840485,17.692951,17.176498,16.790699,20.794798,18.840485,17.692951,17.176498,16.790699,20.365732,18.874668,17.74218,17.247019,16.858652
587742009505415720,2.053615,1.951714,1.927098,1.852473,1.794666,4.468876,4.012927,4.112539,4.024991,3.645646,2.10945,2.136513,2.18754,2.182241,2.10868,19.185398,18.205288,17.809147,17.565332,17.39386,19.185398,18.205288,17.809147,17.565332,17.39386,19.194227,18.228539,17.821247,17.603102,17.486872
587742061045481931,1.755698,1.630793,1.62402,1.496523,1.604976,5.96891,5.051067,5.258356,4.984723,5.332045,2.047227,2.277553,2.30562,2.354262,2.338392,21.02371,19.019915,17.72698,17.217823,16.829042,21.02371,19.019915,17.72698,17.217823,16.829042,20.863182,19.058624,17.775806,17.309855,16.877981
587738195041189893,0.97079,1.206313,1.036703,1.15284,1.02773,1.890923,3.014216,2.623271,2.918248,2.638844,2.056931,2.134487,2.166707,2.220827,2.15979,20.625385,18.644405,17.597321,17.018888,16.840656,20.625385,18.644405,17.597321,17.018888,16.840656,20.85288,18.666101,17.648233,16.998152,16.940989
587738947732177416,-9999,1.787077,1.608166,1.581315,1.872319,-9999,3.921538,4.554755,4.456334,5.279453,3.59394,2.230328,2.232504,2.282397,2.349898,23.764719,20.855183,19.046528,18.349501,17.833178,23.764719,20.855183,19.046528,18.349501,17.833178,24.917467,20.861393,19.15217,18.477879,17.859482
587742009505415777,2.496615,3.487404,4.15675,4.13418,3.981884,8.42076,10.405909,10.70441,10.501381,9.857096,2.19111,2.310093,2.411203,2.439119,2.408752,17.484919,16.567123,16.198919,16.077204,15.97634,17.484919,16.567123,16.198919,16.077204,15.97634,18.142969,16.971294,16.498911,16.361675,16.280174
587739115772117218,1.708454,2.641761,2.583842,2.442526,2.545813,3.563563,5.907513,5.764843,5.463615,5.762283,2.333754,2.497052,2.456926,2.529353,2.526453,18.43314,17.685333,17.015453,16.577417,16.338366,18.43314,17.685333,17.015453,16.577417,16.338366,19.183336,18.051638,17.388517,17.011509,16.737577
587727866182369707,5.129986,1.574559,1.717795,1.840297,1.984735,7.490989,3.648656,5.471616,5.997803,6.1873,0.896577,2.264633,2.261259,2.289597,2.25812,22.756865,20.899027,19.072887,18.300238,17.778086,22.756865,20.899027,19.072887,18.300238,17.778086,21.401907,21.042637,19.06811,18.260435,17.690004
587742008968544707,9.706677,10.881325,10.19359,9.904088,8.674758,15.68223,20.951828,21.030689,20.667894,17.695948,2.337319,2.379501,2.39847,2.409589,2.396594,16.34786,14.550023,13.775464,13.39116,13.085455,16.34786,14.550023,13.775464,13.39116,13.085455,16.35844,14.407787,13.715362,13.364203,13.226276
587741816769413860,-9999,0.449837,2.104238,1.43406,1.074556,-9999,0.625246,6.549294,3.45536,2.228936,0.99488,2.422328,2.434277,2.348888,2.490471,25.389832,20.936863,19.150381,18.462208,18.14501,25.389832,20.936863,19.150381,18.462208,18.14501,28.566067,23.051371,19.105831,18.737566,18.771269
587738372743627523,4.40833,4.471072,4.449373,3.509817,4.917645,9.893731,9.059409,8.756066,5.833633,10.189139,2.605992,2.324564,0.627147,2.072291,2.31557,18.933718,18.055817,17.618263,17.467764,17.25536,18.933718,18.055817,17.618263,17.467764,17.25536,18.850857,17.975456,17.651793,17.796019,17.167284
587731873923465556,2.682102,3.174004,3.011761,2.947981,2.690655,4.580718,6.489611,6.39495,6.594488,5.679378,2.028977,2.159839,2.262999,2.2572,2.275027,19.168945,17.833179,17.120855,16.712059,16.502935,19.168945,17.833179,17.120855,16.712059,16.502935,19.237349,17.792997,17.125904,16.726315,16.578846
588023046395920727,2.464369,2.520263,2.215189,2.266704,2.533777,6.198694,7.504252,7.377574,7.447184,7.140838,2.367781,2.343522,2.345699,2.371094,2.329005,18.938511,16.935095,16.045931,15.615342,15.345328,18.938511,16.935095,16.045931,15.615342,15.345328,18.928732,16.895617,16.067913,15.633455,15.30476
587731681186349337,8.632377,2.59164,2.675331,2.565286,2.767761,12.889739,7.763007,8.661777,8.461331,9.22494,2.035787,2.336467,2.32873,2.334265,2.338472,20.854858,18.675421,17.296772,16.762857,16.362797,20.854858,18.675421,17.296772,16.762857,16.362797,19.892393,18.71949,17.260538,16.770802,16.347469
587728930799157529,2.36815,2.343915,2.086832,1.898906,2.0829,8.596718,6.829416,6.393929,6.056586,6.446258,2.097902,2.33617,2.330816,2.322676,2.347915,21.122177,18.936134,17.519983,16.969717,16.56436,21.122177,18.936134,17.519983,16.969717,16.56436,20.958588,18.943678,17.629509,17.124973,16.661976
587741421633274147,5.951938,5.917394,5.583917,4.6009,4.008035,9.814928,11.467933,11.795445,8.670273,7.242362,0.584854,2.291865,2.396711,2.44288,2.384295,18.522718,17.09091,16.549086,16.248249,16.112778,18.522718,17.09091,16.549086,16.248249,16.112778,18.470955,17.089863,16.594419,16.51038,16.511927
588023046395855396,2.281607,1.927376,1.977267,1.976129,1.930386,5.647607,4.85541,4.747181,4.731671,4.162079,2.316937,2.317623,2.343497,2.357741,2.412505,19.406881,18.347223,17.828346,17.554594,17.357731,19.406881,18.347223,17.828346,17.554594,17.357731,19.235733,18.271593,17.735521,17.494602,17.32593
587727865645302090,2.631703,2.470936,2.116287,1.882203,1.916521,7.503273,6.015756,5.581461,4.63237,4.676956,2.168869,2.327859,2.365179,2.36694,2.345203,19.845568,18.49036,17.511225,17.031845,16.661076,19.845568,18.49036,17.511225,17.031845,16.661076,19.850351,18.601751,17.738228,17.352861,16.978582
587731680112279801,3.829787,2.025554,1.858935,1.766563,1.737607,6.123753,5.207397,5.303976,4.962227,5.140438,2.008079,2.25939,2.283835,2.324417,2.310335,20.657,18.839167,17.647987,17.129717,16.757034,20.657,18.839167,17.647987,17.129717,16.757034,20.022686,18.904745,17.727631,17.242294,16.838095
588297865245819212,1.009156,1.400873,1.330227,1.245787,1.222995,2.128969,3.422294,3.345372,3.297771,3.544603,2.029035,2.200941,2.242522,2.263854,2.213847,20.536816,18.338953,17.346647,16.90065,16.556328,20.536816,18.338953,17.346647,16.90065,16.556328,20.818312,18.364248,17.387707,16.944319,16.59408
587739407829893533,1.45787,1.401478,1.524052,1.610111,1.544397,4.235951,3.176378,3.58047,4.019639,3.767028,2.126548,2.129662,2.112322,2.139246,2.133508,19.237925,18.390823,18.075531,17.894796,17.841049,19.237925,18.390823,18.075531,17.894796,17.841049,19.265488,18.423813,18.05653,17.821255,17.75828
587728906101587974,0.933351,0.902076,0.899486,0.880124,0.843718,2.507853,1.993169,2.093668,2.065419,1.808437,2.08956,2.124006,2.184366,2.162788,2.170131,19.482981,18.696507,18.475622,18.095795,18.188906,19.482981,18.696507,18.475622,18.095795,18.188906,19.542738,18.784176,18.531805,18.17,18.334915
587725552806854923,3.170243,2.860266,2.531817,2.382061,2.333606,8.25359,7.062241,7.023137,6.779522,6.781151,2.086306,2.352709,2.313775,2.337171,2.294319,19.189089,17.575544,16.677801,16.183033,15.825452,19.189089,17.575544,16.677801,16.183033,15.825452,19.161686,17.777962,16.927011,16.468719,16.152872
587735044145152565,6.812847,4.866555,4.47907,4.011025,3.476842,14.219213,9.448515,9.041523,7.561576,7.031082,2.097811,2.309858,2.399442,2.395938,2.250069,19.303972,18.16814,17.730253,17.488972,17.416037,19.303972,18.16814,17.730253,17.488972,17.416037,18.80312,18.088602,17.720348,17.628094,17.654444
587741421633339830,3.384508,2.339809,2.178029,2.125208,1.840132,5.404181,4.831814,4.73527,4.775313,3.881967,0.661845,2.242439,2.356988,2.408166,2.369084,21.058071,19.122868,17.888924,17.348923,16.97822,21.058071,19.122868,17.888924,17.348923,16.97822,20.429861,19.012949,17.835108,17.31189,17.095057
587737808495247971,1.294602,1.046773,2.106802,2.309133,1.948637,11.29097,2.041872,5.243996,7.247953,4.842548,1.320012,2.425382,2.391537,2.405716,2.444431,23.53126,21.122776,19.176878,18.447346,17.909859,23.53126,21.122776,19.176878,18.447346,17.909859,22.33865,21.964138,19.301859,18.493563,18.089096
587732053774107056,1.801607,1.382876,1.479033,1.403499,1.318073,5.859431,3.917711,4.134805,4.145609,4.135229,2.165054,2.35286,2.338679,2.34474,2.349212,20.551233,18.551441,17.430544,16.971729,16.605244,20.551233,18.551441,17.430544,16.971729,16.605244,20.462166,18.618563,17.497723,17.026737,16.686417
587739377228775792,1.518012,1.554211,1.49158,1.426014,1.39362,2.921199,3.74882,3.642854,3.473397,3.38023,2.172837,2.217995,2.277484,2.317231,2.314011,18.989079,17.566904,16.912308,16.572458,16.299076,18.989079,17.566904,16.912308,16.572458,16.299076,18.980297,17.511923,16.863316,16.548775,16.305895
