objID,petroR50_u,petroR50_g,petroR50_r,petroR50_i,petroR50_z,petroR90_u,petroR90_g,petroR90_r,petroR90_i,petroR90_z,mCr4_u,mCr4_g,mCr4_r,mCr4_i,mCr4_z,u,g,r,i,z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
587726879677023085,0.883471,1.222729,1.428702,1.368446,1.386456,1.756436,3.718755,4.240395,4.212,4.716982,2.135284,2.274858,2.324443,2.305808,2.303988,20.20388,18.831444,17.880033,17.478901,17.208998,20.20388,18.831444,17.880033,17.478901,17.208998,20.69138,18.969063,17.90695,17.527094,17.253092
587726877261169178,1.367222,2.03232,1.53766,2.176721,1.450949,4.081412,4.904795,5.217285,5.052696,4.616384,2.187814,2.286392,2.25788,2.277437,2.245811,20.463568,18.492748,17.511034,17.03087,16.649561,20.463568,18.492748,17.511034,17.03087,16.649561,20.569487,18.278244,17.425463,16.759558,16.619068
587726877798040452,1.986193,1.638701,1.679006,1.600799,1.548602,6.494725,4.121244,4.37628,4.250233,4.06823,1.971319,2.350586,2.336526,2.338414,2.356263,20.49622,18.363668,17.313061,16.874687,16.468597,20.49622,18.363668,17.313061,16.874687,16.468597,20.37998,18.458765,17.377211,16.963802,16.596136
587727213341442244,1.609437,1.742354,1.689027,1.792501,1.911583,5.086877,4.046489,3.950102,4.394066,3.869606,2.15317,2.226979,2.252501,2.209536,2.439538,18.795444,17.896381,17.768948,17.582975,17.767714,18.795444,17.896381,17.768948,17.582975,17.767714,18.724615,17.82416,17.701979,17.462864,17.656202
587726877798039925,3.771028,4.047478,3.609285,3.45332,2.731613,6.807847,8.829419,7.794442,6.918074,5.953849,1.571488,2.239607,2.395527,2.427823,2.387224,18.984007,17.904833,17.619387,17.403341,17.315687,18.984007,17.904833,17.619387,17.403341,17.315687,18.907581,17.739063,17.580542,17.413708,17.519646
587727212804572327,2.943205,2.663917,2.631972,2.719967,2.394747,8.032946,6.291842,6.324993,6.750381,5.469882,2.190731,2.193208,2.24516,2.297549,2.19795,18.459658,17.46159,17.113291,16.869764,16.721529,18.459658,17.46159,17.113291,16.869764,16.721529,18.305508,17.407385,17.066513,16.799704,16.768782
587727212804636747,1.960694,2.172461,2.199447,2.172683,1.900646,3.356308,4.12533,4.671601,4.431132,3.884676,1.872657,2.035851,2.142279,2.145777,2.215194,19.66457,18.33712,17.679174,17.322762,17.084089,19.66457,18.33712,17.679174,17.322762,17.084089,19.737612,18.387135,17.711565,17.370031,17.252647
587727212267766171,2.851808,3.7152,3.47028,3.059237,3.092769,4.590207,7.619214,7.614734,6.442761,6.954583,0.634345,2.116124,2.273236,2.317952,2.356163,19.193651,17.682972,16.917673,16.501669,16.17354,19.193651,17.682972,16.917673,16.501669,16.17354,19.405418,17.657803,16.954926,16.654575,16.299114
587727215220425129,12.694935,16.678263,15.493097,14.422735,10.060069,22.859936,33.298252,32.891628,30.907064,21.182964,2.482124,2.539532,2.546557,2.540827,2.513953,15.526209,13.710948,12.865032,12.439808,12.152128,15.526209,13.710948,12.865032,12.439808,12.152128,15.804941,13.676682,12.897191,12.546587,12.581309
587726878334910978,2.031059,2.20557,2.204909,2.182873,2.013346,7.196635,5.251756,5.065125,5.602492,5.214954,0.696975,2.370785,2.438957,2.400912,2.342029,21.232956,19.040224,17.584608,16.956886,16.521503,21.232956,19.040224,17.584608,16.956886,16.521503,21.4599,19.354008,17.904533,17.274216,16.930225
587727212804637666,1.888408,1.590256,1.411067,1.417353,1.233461,4.765316,3.970494,3.630705,3.993683,3.317355,2.266445,2.320928,2.279994,2.283829,2.277625,20.001333,18.593674,17.894163,17.463831,17.223219,20.001333,18.593674,17.894163,17.463831,17.223219,19.758188,18.478735,17.839722,17.390564,17.284229
587726879408653232,1.540221,1.548673,1.47795,1.431367,1.455919,3.487119,4.35134,4.120187,4.020397,3.939569,2.261541,2.247067,2.255393,2.279803,2.283313,20.31884,18.605492,17.641481,17.162346,16.886404,20.31884,18.605492,17.641481,17.162346,16.886404,20.518757,18.709259,17.768753,17.306139,17.057783
587727214952055567,1.574611,2.071237,2.016693,2.063027,2.01414,2.962252,4.505105,4.42823,4.518123,5.023388,2.296659,2.328912,2.380321,2.392288,2.355045,19.847084,18.552416,17.779737,17.352755,17.101288,19.847084,18.552416,17.779737,17.352755,17.101288,20.019213,18.486124,17.729353,17.29565,17.06214
587727214415185150,1.286711,1.597013,1.476216,1.403354,1.37106,2.433985,4.963956,4.924357,4.797314,4.24815,2.327045,2.264572,2.300307,2.302589,2.257477,20.649361,18.585119,17.440666,16.979958,16.563072,20.649361,18.585119,17.440666,16.979958,16.563072,20.682074,18.508629,17.400177,16.970491,16.605703
587726879408653303,0.86334,1.981559,1.859873,1.841639,1.922084,1.427012,5.118354,4.834296,4.977419,4.988022,2.042614,2.359452,2.361081,2.387437,2.345654,20.865644,18.503067,17.210835,16.719398,16.329861,20.865644,18.503067,17.210835,16.719398,16.329861,21.865061,18.673117,17.42399,16.940008,16.516335
587730848227919381,0.770565,1.370392,1.5325,1.479837,1.406383,0.955782,3.340686,3.469935,3.555982,3.695223,1.396023,2.222061,2.414218,2.434566,2.333724,22.750175,21.035252,19.056274,18.273809,17.826885,22.750175,21.035252,19.056274,18.273809,17.826885,23.431723,21.350857,19.312302,18.550041,18.130663
587727214952055636,1.180275,1.303378,1.369977,1.349075,1.454341,2.822336,3.570346,3.884727,3.774773,4.007122,2.286481,2.290579,2.274988,2.269821,2.241554,18.996355,17.906445,17.483881,17.196075,17.077717,18.996355,17.906445,17.483881,17.196075,17.077717,19.277035,18.074812,17.598894,17.338217,17.155869
587731174109348961,2.467028,2.429157,2.334892,2.284371,2.129286,5.592509,5.579452,5.594701,5.589182,5.057132,2.083523,2.217319,2.314029,2.328312,2.349743,18.816488,17.386017,16.573996,16.111206,15.764502,18.816488,17.386017,16.573996,16.111206,15.764502,18.695557,17.315287,16.528341,16.073248,15.807572
587727214415250181,3.590122,1.788514,1.731395,1.623447,1.772246,6.92344,4.400138,4.55651,4.133212,4.773664,2.166281,2.303964,2.355368,2.378918,2.307012,20.415371,18.556976,17.482138,17.001108,16.612352,20.415371,18.556976,17.482138,17.001108,16.612352,20.086416,18.770144,17.699911,17.274187,16.804262
587731175183090911,1.646672,1.592702,1.503619,1.444726,1.374928,4.161994,3.548956,3.438663,3.261341,3.084128,2.150427,2.203335,2.245984,2.22942,2.24094,19.931473,18.553106,17.851873,17.456907,17.193226,19.931473,18.553106,17.851873,17.456907,17.193226,19.774172,18.469496,17.806477,17.452221,17.240202
587731172498736091,1.083224,1.124393,1.14656,1.161611,1.096693,2.2759,3.036249,3.180897,3.309958,3.089747,1.259049,2.23829,2.273445,2.279308,2.240523,21.426685,19.125355,17.962193,17.446136,17.000694,21.426685,19.125355,17.962193,17.446136,17.000694,21.50952,19.230768,18.012831,17.495104,17.097397
587726877798171543,3.114202,3.438077,3.527665,3.471425,3.59916,5.733395,7.496665,7.775244,7.702712,9.012962,2.054739,2.230786,2.333493,2.33508,2.343603,18.132023,17.132776,16.709257,16.466307,16.241896,18.132023,17.132776,16.709257,16.466307,16.241896,18.283251,17.15395,16.695347,16.477427,16.22965
587727214952055393,1.515778,1.545901,1.540872,1.582911,1.466202,5.720262,4.282123,4.577906,4.560967,4.13266,2.159384,2.31183,2.313306,2.323843,2.272991,20.794497,19.122963,17.777746,17.28488,16.972301,20.794497,19.122963,17.777746,17.28488,16.972301,20.816032,19.23385,17.887766,17.381483,17.139582
587730847691047513,4.490823,3.942293,3.582612,3.188174,2.887525,11.197798,7.349061,7.374146,6.812278,6.390491,0.578038,2.283677,2.448954,2.52559,2.499949,19.918741,18.649036,17.730324,17.269352,16.965302,19.918741,18.649036,17.730324,17.269352,16.965302,19.607933,18.502913,17.698116,17.343979,17.136665
587727213878444068,5.913954,3.355784,3.586829,3.113626,2.342196,14.267175,11.156832,9.457931,9.216811,7.06482,0.467944,2.476063,2.496576,2.474946,2.44522,21.059168,18.527912,16.978882,16.467016,16.069536,21.059168,18.527912,16.978882,16.467016,16.069536,20.482746,18.751024,17.167738,16.75445,16.590349
587731173304108468,1.650793,1.793936,1.833109,1.536839,1.742987,1.72416,4.415706,4.813937,4.237069,4.43624,0.334127,2.387487,2.347362,2.337965,2.342844,23.634277,20.338114,18.519411,17.86331,17.506683,23.634277,20.338114,18.519411,17.86331,17.506683,23.292921,20.377575,18.534046,18.001297,17.561825
587730846080435294,1.697268,1.61429,1.698141,1.664118,1.69149,5.137114,4.633145,4.834185,4.752483,4.433175,2.159046,2.228809,2.307307,2.275226,2.285593,18.780281,17.514635,16.94809,16.532761,16.339081,18.780281,17.514635,16.94809,16.532761,16.339081,18.983646,17.774847,17.168905,16.781319,16.577358
587727214415250471,3.120399,1.853322,1.77358,1.666831,1.631468,7.234434,5.415405,5.253731,4.962847,4.454779,2.227849,2.365306,2.363377,2.335736,2.322197,20.547318,18.467777,17.404453,16.942934,16.556301,20.547318,18.467777,17.404453,16.942934,16.556301,20.099394,18.491472,17.452742,17.037752,16.67952
587731174914720615,1.955012,1.882827,1.811549,1.750266,1.85823,6.254992,5.06148,4.612211,4.334275,4.55197,2.187258,2.255723,2.288658,2.274644,2.294378,19.750925,18.381086,17.430365,16.947933,16.645941,19.750925,18.381086,17.430365,16.947933,16.645941,19.79726,18.551352,17.642698,17.191996,16.804579
587727214415249860,1.382912,1.743536,1.748441,1.763338,1.590021,2.384167,4.317594,4.690357,4.686464,4.206705,2.006037,2.330151,2.350879,2.372466,2.286428,20.246744,18.6975,17.676792,17.20974,16.86973,20.246744,18.6975,17.676792,17.20974,16.86973,20.596762,18.892515,17.861713,17.393614,17.129219
587730848764790125,3.645364,1.232722,1.183207,1.194993,1.186301,4.753079,3.760957,3.624051,3.615405,3.921781,0.814001,2.259538,2.230964,2.219236,2.221176,21.095013,19.172258,17.95196,17.455528,17.107096,21.095013,19.172258,17.95196,17.455528,17.107096,20.414696,19.14617,17.963615,17.476847,17.09659
587726877261366006,3.01717,2.707191,2.841949,2.91802,2.670405,9.605709,6.820886,7.379311,7.703477,6.59349,2.20447,2.164213,2.208509,2.222042,2.207249,19.131151,17.884653,17.345259,16.996151,16.737471,19.131151,17.884653,17.345259,16.996151,16.737471,18.995134,17.890846,17.311525,16.953268,16.749685
587727214415250014,2.773386,2.315022,2.413334,2.398141,2.305618,6.228903,4.614725,5.462569,5.552879,5.693604,2.407228,2.361255,2.458091,2.478049,2.412853,19.30246,17.974861,17.335529,16.964931,16.76268,19.30246,17.974861,17.335529,16.964931,16.76268,19.542458,18.424332,17.732777,17.371481,17.21138
587726879408718964,2.609812,2.180256,1.906174,1.755993,1.613545,5.125073,5.771344,5.976983,5.603162,5.667844,2.038199,2.448651,2.352114,2.336166,2.160362,20.031002,18.414679,17.586935,17.101309,16.936895,20.031002,18.414679,17.586935,17.101309,16.936895,19.806585,18.414371,17.669418,17.240381,17.144617
587726879945589655,1.921052,1.502561,1.466914,1.444769,1.445426,5.220198,3.837879,3.764367,3.838194,3.756072,2.264277,2.318635,2.293222,2.302537,2.248603,20.128357,18.325693,17.353657,16.922079,16.61414,20.128357,18.325693,17.353657,16.922079,16.61414,20.018097,18.45653,17.49284,17.070425,16.768194
587730847422677122,1.233469,1.211175,1.402649,1.082819,1.042934,2.713157,3.483123,5.46821,3.205438,2.774012,2.317684,2.21488,2.225637,2.306738,2.193112,19.697258,18.287281,17.589497,17.165453,16.905817,19.697258,18.287281,17.589497,17.165453,16.905817,19.786585,18.34038,17.508383,17.288309,17.084141
587731172230365607,1.996119,1.519654,1.462376,1.572693,1.534752,3.884189,3.575814,3.586291,3.714968,3.689855,2.293468,2.202671,2.256866,2.335882,2.352369,19.95565,18.828917,17.996128,17.461178,17.218037,19.95565,18.828917,17.996128,17.461178,17.218037,19.598318,18.750191,17.926901,17.345427,17.128307
587727214952120705,2.957344,3.172489,3.124189,3.155038,3.176598,10.962663,9.812731,9.841734,9.732849,9.824763,2.339441,2.436302,2.433272,2.421094,2.406321,18.297758,16.333801,15.412363,14.978296,14.64326,18.297758,16.333801,15.412363,14.978296,14.64326,18.467699,16.483866,15.568871,15.131381,14.786433
587731172230365792,1.949834,2.040401,1.986692,1.935655,1.986159,3.581952,3.85181,4.031495,3.894139,4.246992,2.191606,2.090356,2.222868,2.277295,2.280514,19.69412,18.383064,17.525976,17.089355,16.801609,19.69412,18.383064,17.525976,17.089355,16.801609,19.740959,18.399231,17.556217,17.15394,16.840048
587731174914720964,0.810908,0.780379,0.77654,0.780157,0.760358,1.536451,1.570639,1.549831,1.546014,1.594864,1.913452,2.006377,1.934984,1.936132,2.055075,19.538717,17.099171,15.698551,14.589198,14.016595,19.538717,17.099171,15.698551,14.589198,14.016595,19.581306,17.117027,15.684449,14.59004,14.036035
587730846348935552,2.965958,2.680867,2.592253,2.62279,1.929379,4.811583,5.064097,5.459546,5.654319,4.232943,0.312102,2.299603,2.411341,2.484769,2.382206,20.562897,18.6091,17.642927,17.121422,16.773285,20.562897,18.6091,17.642927,17.121422,16.773285,20.315996,18.549297,17.605297,17.066946,17.005617
587731174377850261,4.596172,3.082011,3.00444,2.802813,2.043509,12.120568,5.474462,6.312768,5.921991,4.215266,2.533261,2.437917,2.473389,2.4979,2.430087,21.03949,19.218435,17.771961,17.18211,16.820459,21.03949,19.218435,17.771961,17.18211,16.820459,20.488865,19.282131,17.920424,17.398247,17.302879
587730846885807403,2.445459,2.367436,2.1252,2.110225,2.089818,4.128707,4.953674,4.925923,5.1531,6.160022,0.650279,2.179529,2.509809,2.54195,2.444363,20.2393,18.414375,17.384062,16.877396,16.511269,20.2393,18.414375,17.384062,16.877396,16.511269,20.36133,18.62336,17.71146,17.216125,16.837263
587731172230432094,3.274333,3.091958,2.891002,2.553363,2.35627,6.053576,5.68503,5.474642,4.783026,5.667976,1.80865,2.088703,2.265695,2.353449,2.216018,20.001413,18.59535,17.943005,17.55608,17.290974,20.001413,18.59535,17.943005,17.55608,17.290974,19.898815,18.593506,18.011578,17.759502,17.510096
587730845812064821,2.783437,3.196851,3.189627,3.059676,2.627868,3.990709,5.599388,5.74554,5.870741,4.812834,1.556163,2.018995,2.145571,2.182916,2.11169,19.802612,18.462765,17.77261,17.401358,17.293293,19.802612,18.462765,17.77261,17.401358,17.293293,20.095562,18.560295,17.882191,17.53858,17.578926
587731172230431573,6.819825,5.02613,4.344073,4.021792,3.468472,11.216,10.313584,10.189856,9.989299,9.395879,2.202644,2.593172,2.505353,2.448655,2.467089,19.664705,17.460274,16.373247,15.929207,15.519847,19.664705,17.460274,16.373247,15.929207,15.519847,19.691305,17.45787,16.53669,16.176167,15.881519
587731174377915827,-9999,1.221138,1.996632,1.85008,1.927421,-9999,3.054706,6.375836,5.809912,5.803761,1.026397,2.081809,2.309319,2.339152,2.281892,22.406864,20.685759,18.801405,18.082293,17.707836,22.406864,20.685759,18.801405,18.082293,17.707836,27.303989,21.156261,18.867657,18.201509,17.812796
587730846349000804,0.739551,0.7038,0.61245,0.569271,0.599144,1.379007,1.349459,1.260563,1.183265,1.227108,1.99431,2.044735,2.0315,2.071289,2.096216,19.569784,17.877785,16.944521,16.36216,15.948211,19.569784,17.877785,16.944521,16.36216,15.948211,19.721596,17.911068,16.936899,16.382217,16.003965
587726879408784815,0.783749,0.58204,0.625638,0.658488,0.675637,2.152999,1.102406,1.612801,1.238228,1.446992,1.895815,2.039753,1.965199,1.996692,1.923527,22.032686,21.437046,20.720139,20.172512,19.761667,22.032686,21.437046,20.720139,20.172512,19.761667,22.00276,21.644861,20.756573,20.21735,19.940639
587731172767303163,1.557818,0.858391,1.197265,1.124535,1.148108,2.299411,1.600893,3.369233,3.310405,2.657841,0.629641,2.226614,2.26354,2.259363,2.350968,22.765476,21.222195,19.318491,18.591908,18.226818,22.765476,21.222195,19.318491,18.591908,18.226818,22.618004,21.654743,19.365347,18.674034,18.333645
587730847422744167,-9999,1.680522,1.542211,1.388507,1.72419,-9999,5.558061,4.439182,3.487813,5.003654,1.929269,2.231926,2.350338,2.342088,2.514992,24.390526,21.138008,19.252419,18.426359,17.927217,24.390526,21.138008,19.252419,18.426359,17.927217,27.768963,21.217936,19.387173,18.626797,17.952503
587726879945655230,1.791212,1.785217,1.586231,1.545638,1.988233,3.697675,4.311662,3.72229,3.802503,5.382261,2.374791,2.270991,2.287027,2.248409,2.313161,19.435413,18.520237,17.989649,17.587763,17.462215,19.435413,18.520237,17.989649,17.587763,17.462215,19.235378,18.340359,17.903965,17.533747,17.200918
587731174914786433,1.363527,1.791493,1.908002,1.758462,1.961671,2.399165,4.380761,4.695952,4.497722,4.635458,2.129272,2.301719,2.307001,2.349515,2.326709,20.750584,18.964874,17.904306,17.582853,17.209948,20.750584,18.964874,17.904306,17.582853,17.209948,20.930685,18.917156,17.813915,17.565641,17.123621
587727213341704258,2.690965,4.280454,3.990744,3.809593,3.26418,4.380695,9.193248,8.272131,7.789438,7.489459,2.085269,2.102119,2.187813,2.153156,2.068638,19.318104,17.645803,17.127541,16.857845,16.793041,19.318104,17.645803,17.127541,16.857845,16.793041,19.603043,17.668283,17.214403,17.004551,17.037415
587730846349001852,1.985029,1.439993,1.308116,1.258236,1.194951,4.617264,3.695372,3.334411,3.34351,3.152835,2.475389,2.351299,2.365446,2.364288,2.343177,20.169146,18.350311,17.478773,17.060986,16.763781,20.169146,18.350311,17.478773,17.060986,16.763781,19.957426,18.396488,17.584999,17.179077,16.929207
587727212804834220,0.757506,0.696899,0.650263,0.631066,0.641893,1.701375,1.602521,1.520433,1.438616,1.267558,1.994692,2.141515,2.103808,2.164277,2.225699,19.721901,19.126274,18.761202,18.409502,18.289932,19.721901,19.126274,18.761202,18.409502,18.289932,19.741459,19.123188,18.789652,18.442675,18.327604
587726878871978504,1.620371,1.613053,1.52297,1.464795,1.43223,3.218696,3.482214,3.504923,3.192881,3.403605,2.056562,2.182278,2.259874,2.274434,2.22704,19.475973,18.318872,17.817598,17.449821,17.228832,19.475973,18.318872,17.817598,17.449821,17.228832,19.413858,18.261925,17.77593,17.454342,17.258078
587730846885873009,1.218823,1.052247,1.006222,0.998742,0.934935,3.371823,3.10677,2.885297,3.117061,2.680616,2.264449,2.246214,2.275528,2.294458,2.265483,20.879927,18.988752,17.811743,17.330494,16.944883,20.879927,18.988752,17.811743,17.330494,16.944883,20.739269,19.019407,17.868475,17.369165,17.038551
587730848496550647,2.39696,1.897133,1.814985,1.637066,1.654684,5.798238,4.697413,4.702387,3.60142,3.873969,2.383029,2.26128,2.220973,2.179679,2.222165,19.222664,18.205112,17.978752,17.818487,17.759821,19.222664,18.205112,17.978752,17.818487,17.759821,18.927073,18.153843,17.953875,17.909359,17.790279
587727212804899423,2.900344,2.686276,2.561452,2.744238,2.330105,8.320764,6.148378,6.043825,6.639439,4.851797,2.156048,2.23873,2.28304,2.252224,2.356109,19.260418,18.128735,17.708189,17.324272,17.233118,19.260418,18.128735,17.708189,17.324272,17.233118,19.041296,18.074625,17.695473,17.235567,17.320629
587731174377980921,1.711663,1.838809,1.859093,1.795426,1.838665,2.841689,3.483093,3.777067,3.709648,4.217806,2.006596,2.031358,2.160666,2.182153,2.186478,19.621029,18.465919,17.669584,17.203983,16.92548,19.621029,18.465919,17.669584,17.203983,16.92548,19.727409,18.511986,17.687162,17.25255,16.939703
587731174377980930,3.013709,2.320203,2.152953,2.005298,1.904793,6.522231,4.801382,4.713402,4.547325,4.361838,0.674683,2.17386,2.307207,2.344408,2.360675,20.475939,18.796352,17.901669,17.46933,17.250303,20.475939,18.796352,17.901669,17.46933,17.250303,19.863039,18.710859,17.875843,17.517725,17.345503
587726879945720113,1.679332,2.310467,2.174475,2.240189,2.052162,2.707359,4.980677,4.814811,5.234727,4.221384,1.941138,2.126076,2.199322,2.255249,2.287026,19.696066,18.311075,17.445597,16.948048,16.666639,19.696066,18.311075,17.445597,16.948048,16.666639,19.989298,18.255003,17.450521,16.931383,16.761356
587726877261497260,0.929646,0.805423,0.763178,0.785119,0.81022,2.00211,1.633322,1.576336,1.608582,1.663497,1.895448,2.04997,2.0861,2.058423,2.031023,21.043856,18.409578,16.993591,15.810223,15.15459,21.043856,18.409578,16.993591,15.810223,15.15459,21.193211,18.470716,17.030907,15.838901,15.184384
587730848496549998,0.877384,2.075502,1.919429,2.021845,1.624118,3.068116,6.048866,6.022524,6.164686,4.948943,1.896866,2.418377,2.386976,2.424929,2.344585,20.365393,18.285965,17.189215,16.687618,16.324036,20.365393,18.285965,17.189215,16.687618,16.324036,21.106197,18.368282,17.318367,16.783947,16.55966
587726878872044255,2.967606,3.073421,2.810866,2.774478,2.614124,5.265207,7.640934,7.041725,6.949939,6.352424,2.076966,2.185061,2.277239,2.298789,2.271407,19.076918,17.725813,16.97592,16.563225,16.309395,19.076918,17.725813,16.97592,16.563225,16.309395,18.95252,17.600176,16.930964,16.52586,16.340065
587731172767368214,3.0971,3.032846,2.857898,2.605385,2.445795,5.183752,5.092149,5.08107,4.899058,4.745266,0.597943,2.123749,2.36068,2.448094,2.488253,19.255907,18.079229,17.383631,16.968409,16.728653,19.255907,18.079229,17.383631,16.968409,16.728653,19.244671,18.132311,17.46487,17.123556,16.958778
587726878872043716,1.004345,1.445704,1.736894,1.804131,1.818435,4.906994,3.917781,3.953167,4.054259,4.207466,2.113348,2.271416,2.352947,2.35117,2.540223,18.783417,18.45285,17.871738,17.510801,17.273449,18.783417,18.45285,17.871738,17.510801,17.273449,19.067257,18.590097,17.915209,17.528404,17.252909
587730846885938153,1.354699,1.678049,1.7222,1.703146,1.671573,2.627148,3.812748,4.123351,4.002391,3.865704,2.149189,2.153404,2.198721,2.213759,2.19137,19.008575,17.708204,17.086239,16.719511,16.429567,19.008575,17.708204,17.086239,16.719511,16.429567,19.242327,17.724424,17.080286,16.721857,16.457932
587731174377981116,4.201941,3.412816,3.404811,3.371946,3.224084,12.657058,10.65876,10.946402,10.591057,10.053068,2.31262,2.355083,2.376042,2.367511,2.371507,18.301033,16.287876,15.343887,14.880351,14.524386,18.301033,16.287876,15.343887,14.880351,14.524386,18.154684,16.310785,15.360882,14.913732,14.580684
587730846885937523,4.93107,0.879317,1.230356,1.102878,1.025749,6.39143,2.211971,3.748085,3.320691,3.711947,0.040715,2.0553,2.322802,2.306381,2.324652,23.66996,21.160164,19.330029,18.616697,18.227442,23.66996,21.160164,19.330029,18.616697,18.227442,22.161484,21.420517,19.299807,18.649599,18.34174
587731174377980553,2.664793,2.541427,2.413008,2.382532,2.284245,6.469216,6.697546,6.693147,6.596426,6.331087,2.22769,2.210361,2.242197,2.254707,2.272034,18.627844,16.709261,15.807763,15.344478,15.00143,18.627844,16.709261,15.807763,15.344478,15.00143,18.429939,16.576885,15.692014,15.247715,14.933033
587730847422809243,2.956898,3.274979,3.211322,3.042794,2.356004,5.566114,6.040322,6.5392,5.986297,5.415046,2.253655,2.154787,2.299986,2.380126,2.229474,18.913202,17.637589,17.201115,16.852531,16.80522,18.913202,17.637589,17.201115,16.852531,16.80522,18.96516,17.644464,17.216312,16.9119,17.065123
587730848496551022,1.725166,1.300848,1.268193,1.219346,1.298976,5.165869,3.681946,3.803832,3.627433,4.153754,2.157221,2.279517,2.23473,2.200195,2.254642,21.13603,18.954737,17.742702,17.241568,16.842939,21.13603,18.954737,17.742702,17.241568,16.842939,20.913443,18.994875,17.791595,17.310102,16.859747
587730847959680195,2.874346,2.557925,2.272908,2.435318,1.938999,6.455633,5.371004,5.133514,6.275668,4.180047,2.107166,2.228625,2.350182,2.429101,2.409567,19.732126,18.458441,17.677248,17.221119,16.94726,19.732126,18.458441,17.677248,17.221119,16.94726,19.449633,18.380091,17.709478,17.166822,17.093622
